emplacement,address,fast_charger,slow_charger,Support_car_type,latitude,longitude
구리토평삼성래미안,경기도 구리시 토평동 장자대로 111번길 12,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.58743006,127.1454248
인창삼환.신일 아파트,경기도 구리시 인창동 667-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.60554565,127.1427126
천왕이펜하우스2단지,서울특별시 구로구 천왕동 천왕로 92,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.48483842,126.8381945
구로삼성래미안,서울특별시 구로구 구로동 256-1,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.48773222,126.8918991
신구로자이 아파트,서울특별시 구로구 구로동 501,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49989605,126.8841126
항동하버라인3단지,서울특별시 구로구 항동 119-12,0,10,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.47963367,126.8242626
구로아트밸리 지하1층,서울특별시 구로구 구로동 102,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49694669,126.8895558
구리지사,경기도 구리시 안골로 31,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.59797396,127.1353436
천왕이펜하우스5단지,서울특별시 구로구 천왕동 천왕로 10,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.47957878,126.8416996
구미대학교,경상북도 구미시 야은로 37 구미1대학,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.15216648,128.2890887
괴산군 고추유통센터,충청북도 괴산군 괴산읍 동부리 236-1,1,0,"SM3 Z.E,테슬라",36.81307529,127.7975264
신도림동아1차 아파트,서울특별시 구로구 신도림로 87,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.5108594,126.8838216
구리인창성원2차 아파트,경기도 구리시 인창동 453,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.61134649,127.1365011
(고속도로)구리남양주 행복드림쉼터,경기도 구리시 토평동 86,1,0,"SM3 Z.E,테슬라",37.58978413,127.1558402
구미세무서,경상북도 구미시 공단동 174,3,0,"SM3 Z.E,테슬라",36.11211812,128.3844979
동구동주민센터,경기도 구리시 인창동 699-1,1,0,"SM3 Z.E,테슬라",37.61170863,127.1393793
천왕연지타운1단지,서울특별시 구로구 오류동 오류로 30,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.48846507,126.8419966
구리지사(공용),경기도 구리시 안골로 31,2,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.59797396,127.1353436
경남1차 아파트,서울특별시 구로구 고척동 경인로47길 150,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.50535544,126.8626997
경상북도 교통문화연수원,경상북도 구미시 구평동 693-2,1,0,"SM3 Z.E,테슬라",36.08558627,128.4285006
금오산어울림1단지,경상북도 구미시 남통동 417,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.12867859,128.3171431
구리 제7공영주차장,경기도 구리시 토평동 977,1,0,"SM3 Z.E,테슬라",37.58968192,127.1457731
인창문화센터,경기도 구리시 인창동 527-37,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.6065309,127.1330985
경남아너스빌 아파트,경상북도 구미시 고아읍 문성리 1098,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.16320193,128.3431709
구리시청,경기도 구리시 교문동 390-1,2,0,"SM3 Z.E,테슬라",37.59433895,127.1297205
도량미소지움2단지,경상북도 구미시 도량동 866,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.13407859,128.3264442
구미문성서희스타힐스아파트,경상북도 구미시 고아읍 문성로 30,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",36.15226487,128.3467518
구로성호메이플라워,서울특별시 구로구 구로동 가마산로 283,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49690421,126.8913844
구미경찰서,경상북도 구미시 신평동 188-2,2,0,"SM3 Z.E,테슬라",36.11793844,128.3645685
장자마을신명아파트,경기도 구리시 교문동 826,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.58569683,127.1369533
금오산도립공원 대주차장,경상북도 구미시 남통동 161-16,1,0,"SM3 Z.E,테슬라",36.12029819,128.3226726
옥계중흥S클래스 아파트,경상북도 구미시 옥계동 해마루공원로 80,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.13935455,128.4317749
구미봉곡e편한세상,경상북도 구미시 봉곡동 764,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.15576655,128.3131756
금오공과대학교(글로벌관),경상북도 구미시 거의동 468,2,0,"SM3 Z.E,테슬라",36.14546543,128.3934677
강변보성타운 아파트,경상북도 구미시 비산동 산호대로 423,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.12235858,128.3834301
이마트 구미점,경상북도 구미시 구미대로 256,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.10947329,128.3648932
오류푸르지오,서울특별시 구로구 오류동 346,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49160789,126.8415277
농어촌공사 구미·김천지사,경상북도 구미시 고아읍 들성로13길 14,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.16277474,128.3502268
금오산도립공원 야영주차장,경상북도 구미시 남통동 299,1,0,"SM3 Z.E,테슬라",36.11162279,128.3158893
구미지사,경상북도 구미시 송정동 79,2,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.11784979,128.3500525
선산보건소,경상북도 구미시 선산읍 동부리 544-1,1,0,"SM3 Z.E,테슬라",36.24424276,128.2999549
도량미소지움1단지,경상북도 구미시 도량동 송동로2길 43,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.13387828,128.3252579
홈플러스 구미점(2층),경상북도 구미시 광평동 792-21,1,0,"SM3 Z.E,테슬라",36.10277093,128.3637729
새마을운동테마파크,경상북도 구미시 사곡동 산 33-3,1,0,"SM3 Z.E,테슬라",36.09345479,128.3519831
금오공과대학교,경상북도 구미시 양호동 1,2,0,"SM3 Z.E,테슬라",36.14545017,128.3885375
구리 제9 공영주차장,경기도 구리시 수택동 436,1,0,"SM3 Z.E,테슬라",37.59604603,127.1407093
군산여객,전라북도 군산시 옥구읍 선제리 664-3,2,0,,35.92025163,126.678179
옥성면 행정복지센터,경상북도 구미시 옥성면 주아리 965-19,2,0,"SM3 Z.E,테슬라",36.29560765,128.2788253
도로교통공단 경북지부,경상북도 구미시 인의동 998-1,1,0,"SM3 Z.E,테슬라",36.09596309,128.4322421
선주원남동행정복지센터,경상북도 구미시 봉곡동 541-1,1,0,"SM3 Z.E,테슬라",36.14254103,128.3101924
형곡금호어울림포레1차,경상북도 구미시 신시로 119,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.11780797,128.3376313
원호한누리타운2블록,경상북도 구미시 고아읍 문장로22길 40,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.15389736,128.3336739
나운4차현대 아파트,전라북도 군산시 나운동 109-6,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96266267,126.7035707
e편한세상 구미파크밸리,경상북도 구미시 신비로7길 10,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.1234284,128.3663775
푸르지오캐슬B단지 아파트,경상북도 구미시 송정동 산책길 7,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.12333792,128.3364902
산동골드클래스,경상북도 구미시 산동면 신당리 1388,0,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.15693322,128.430232
나운우성아파트,전라북도 군산시 나운동 155-7,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95889584,126.7033125
이마트 동구미점,경상북도 구미시 이계북로 23,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.10632896,128.4041778
공설시장,전라북도 군산시 신영동 18-1,2,0,"SM3 Z.E,테슬라",35.98318059,126.7203124
홈플러스 구미점,경상북도 구미시 구미대로 174,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.1027551,128.3637497
근대역사박물관,전라북도 군산시 장미동 1-67,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.99069939,126.7119652
군산 나운신일아파트,전라북도 군산시 나운동 156-2,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95843236,126.6981178
구평2차영무예다음아파트,경상북도 구미시 구평동 941,0,5,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",36.09331169,128.4455447
군산지사 업무용,전라북도 군산시 장미동 50-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.99187271,126.7097813
수송세영리첼아파트,전라북도 군산시 수송동 수송동로 100,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96866174,126.7210366
푸르지오캐슬A단지 아파트,경상북도 구미시 송정동 박정희로 599,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.12292888,128.3417294
우성여객,전라북도 군산시 옥구읍 옥정리 404,5,0,"SM3 Z.E,테슬라",35.93290165,126.6983082
군산의료원,전라북도 군산시 지곡동 29-1,1,0,"SM3 Z.E,테슬라",35.95459379,126.7123918
나운비사벌 아파트,전라북도 군산시 나운동 153-11,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96006367,126.6980681
금광베네스타,전라북도 군산시 미룡동 71,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.94133711,126.6927987
나운세경아파트,전라북도 군산시 나운동 155,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96081847,126.7016667
수송2차오투그란데 아파트,전라북도 군산시 수송동 812-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96206321,126.7127309
봉곡현대아파트,경상북도 구미시 봉곡남로 148,0,3,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",36.15085594,128.3172708
사정금호1차 아파트,전라북도 군산시 사정동 421,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96358395,126.7448817
한국농어촌공사 군산지사,전라북도 군산시 옥산면 옥산리 1-5,1,0,"SM3 Z.E,테슬라",35.94006445,126.7514616
군산지사,전라북도 군산시 해망로 264,2,0,"SM3 Z.E,테슬라",35.99177147,126.7098321
군위한전 전기차충전소 급속 100kw,경상북도 군위군 군위읍 서부리 420-5,1,0,"SM3 Z.E,테슬라",36.23815881,128.5664161
대야면주민센터,전라북도 군산시 대야면 지경리 731-11,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.94613512,126.8112279
수송아이파크 아파트,전라북도 군산시 수송동 829-2,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96788887,126.7183276
수송공원삼성쉐르빌아파트,전라북도 군산시 미장동 경포천로 66,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96520923,126.7241776
임은뉴타운코오롱하늘채 아파트,경상북도 구미시 임은동 818,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.08569745,128.3663934
수송제일오투그란데2단지 아파트,전라북도 군산시 수송동 812-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96206321,126.7127309
지곡동현대엠코타운,전라북도 군산시 지곡동 609,0,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95084806,126.7144205
용호마을E편한세상아파트,경기도 군포시 당동 979-1,0,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.34349989,126.9366725
이마트 군산점,전라북도 군산시 경암동 590-296,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.98273826,126.7347242
미장아이파크,전라북도 군산시 미장동 미장남로 10,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96136336,126.7257511
군위군농업기술센터,경상북도 군위군 효령면 성리 111,1,0,"SM3 Z.E,테슬라",36.18128448,128.5931503
월명종합체육관,전라북도 군산시 사정동 152,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.96373298,126.748394
삼성마을3단지,경기도 군포시 당동 1020,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.34091769,126.9319977
하늘가1차 아파트,전라북도 군산시 산북동 3589,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.9630557,126.6795555
군산자유무역지역관리원,전라북도 군산시 오식도동 513,1,0,"SM3 Z.E,테슬라",35.96045428,126.5503062
금산다락원(금산역사문화박물관),충청남도 금산군 금산읍 중도리 203-28,2,0,"SM3 Z.E,테슬라",36.1140915,127.4924313
무지개마을KCC아파트,경기도 군포시 당동 796,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.34874918,126.9410052
LG신산본자이2차,경기도 군포시 당정동 973-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.34484368,126.9557411
(전주거치형)남산동,부산광역시 금정구 남산동 91-10,0,1,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",35.26742443,129.0922803
은파호수공원,전라북도 군산시 나운동 1223-5,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95535228,126.6892356
금산군 치매안심센터,충청남도 금산군 금산읍 중도리 214-3,1,0,"SM3 Z.E,테슬라",36.10950893,127.4934504
서울소년원(고봉중학교),경기도 군포시 당정동 398,2,0,"SM3 Z.E,테슬라",37.35116906,126.9606677
금산군 주차타워,충청남도 금산군 금산읍 상리 18-1,2,0,"SM3 Z.E,테슬라",36.1089116,127.4868081
(전주거치형)구서동1,부산광역시 금정구 구서동 1032-6,0,1,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",35.25511084,129.084497
롯데인벤스가 아파트,전라북도 군산시 미룡동 59-118,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.94558832,126.6906501
구서동쌍용예가1단지 아파트,부산광역시 금정구 구서동 1053,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.2464707,129.0845584
당동쌍용아파트,경기도 군포시 당동 873,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.34491758,126.9423388
부곡동푸르지오,부산광역시 금정구 부곡동 268-2,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.22962593,129.0902428
진산행정복지센터,충청남도 금산군 진산면 읍내리 600-1,1,0,"SM3 Z.E,테슬라",36.14427469,127.3703141
금산렉시움,충청남도 금산군 금산읍 아인리 5,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.10639198,127.4842755
구서SKVIEW1단지,부산광역시 금정구 구서동 561-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.24602295,129.0830973
(전주거치형)구서동2,부산광역시 금정구 구서동 1026-7,0,1,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",35.25685963,129.0842689
건설안전시험사업소,부산광역시 금정구 회동동 450,1,0,"SM3 Z.E,테슬라",35.23349367,129.123351
로얄펠리스아파트,부산광역시 금정구 청룡동 315,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.27976872,129.0875892
금천구청 지상 주차장,서울특별시 금천구 시흥동 1020,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.45681635,126.8954085
은파코아루,전라북도 군산시 지곡동 158-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95503393,126.7080942
